         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           GHB_IN          GHB_OUT           SFR_IN          SFR_OUT         IN_OUT  PERCENT_ERROR
  NaN                   5     8    30706.73718   1.0548200E+7        0.1958312        0.2524239              0.0              0.0              0.0        0.3704273        0.4270194              0.0   5.9295464E-7   9.5200091E-5
  NaN                   5     9    33777.41090   1.0581977E+7        0.1953013        0.2527690              0.0              0.0              0.0        0.3700671        0.4275342              0.0   6.0089187E-7   9.6476775E-5
  NaN                   5    10    37155.15199   1.0619133E+7        0.1941350        0.2530744              0.0              0.0              0.0        0.3696708        0.4286097              0.0   6.0416730E-7   9.7016807E-5
  NaN                   5    11    40870.66719   1.0660003E+7        0.1906374        0.2543937              0.0              0.0              0.0        0.3692352        0.4329908              0.0   7.0720335E-7   1.1340137E-4
  NaN                   5    12    44957.73391   1.0704961E+7        0.1884377        0.2568646              0.0              0.0              0.0        0.3687567        0.4371828              0.0   7.5082302E-7   1.2001246E-4
  NaN                   5    13    49453.50730   1.0754414E+7        0.1868278        0.2592862              0.0              0.0              0.0        0.3682313        0.4406889              0.0   8.0606405E-7   1.2845293E-4
  NaN                   5    14    54398.85803   1.0808813E+7        0.1849348        0.2619985              0.0              0.0              0.0        0.3676549        0.4447178              0.0   8.4725730E-7   1.3455940E-4
  NaN                   5    15    59838.74384   1.0868652E+7        0.1833101        0.2648469              0.0              0.0              0.0        0.3670244        0.4485603              0.0   9.0794950E-7   1.4369225E-4
  NaN                   5    16    65822.61822   1.0934475E+7        0.1813001        0.2680034              0.0              0.0              0.0        0.3663688        0.4530711              0.0   9.7416552E-7   1.5356384E-4
  NaN                   5    17    72404.88004   1.1006880E+7        0.1788837        0.2704487              0.0              0.0              0.0        0.3658811        0.4574451              0.0   1.0138432E-6   1.5932682E-4
  NaN                   5    18    79645.36805   1.1086525E+7        0.1740620        0.2731253              0.0              0.0              0.0        0.3651532        0.4642154              0.0   1.1043079E-6   1.7301365E-4
  NaN                   5    19    87609.90485   1.1174135E+7        0.1713869        0.2762342              0.0              0.0              0.0        0.3643156        0.4691629              0.0   5.0430275E-8   7.8729670E-6
  NaN                   5    20    96370.89534   1.1270506E+7        0.1689025        0.2791071              0.0              0.0              0.0        0.3633916        0.4735962              0.0   5.4440058E-8   8.4731776E-6
  NaN                   5    21   106007.98487   1.1376514E+7        0.1665576        0.2813271              0.0              0.0              0.0        0.3623776        0.4771471              0.0   5.7807911E-8   8.9805020E-6
  NaN                   5    22   116608.78336   1.1493123E+7        0.1640199        0.2836744              0.0              0.0              0.0        0.3612691        0.4809235              0.0   6.3540522E-8   9.8521070E-6
  NaN                   5    23   128269.66169   1.1621392E+7        0.1613453        0.2863206              0.0              0.0              0.0        0.3600620        0.4850373              0.0   6.8515228E-8   1.0599795E-5
  NaN                   5    24   141096.62786   1.1762489E+7        0.1584932        0.2892112              0.0              0.0              0.0        0.3587533        0.4894713              0.0   7.3911328E-8   1.1406694E-5
  NaN                   5    25   155206.29065   1.1917695E+7        0.1554426        0.2924806              0.0              0.0              0.0        0.3573434        0.4943813              0.0   8.1345949E-8   1.2518152E-5
  NaN                   5    26   170726.91972   1.2088422E+7        0.1521873        0.2960740              0.0              0.0              0.0        0.3558401        0.4997268              0.0   8.8131775E-8   1.3518924E-5
  NaN                   5    27   187799.61169   1.2276222E+7        0.1486829        0.3001147              0.0              0.0              0.0        0.3542685        0.5057003              0.0   9.7383961E-8   1.4881795E-5
  NaN                   5    28   206579.57286   1.2482801E+7        0.1451038        0.3046272              0.0              0.0              0.0        0.3526841        0.5122075              0.0   4.1545244E-9   6.3204822E-7
  NaN                   5    29   227237.53014   1.2710039E+7        0.1415316        0.3097441              0.0              0.0              0.0        0.3511905        0.5194028              0.0   1.1854538E-7   1.7936026E-5
  NaN                   5    30   249961.28316   1.2960000E+7        0.1381021        0.3124437              0.0              0.0              0.0        0.3499556        0.5242971              0.0   1.2231167E-7   1.8464947E-5
  NaN                   6     1    15757.41147   1.2975757E+7        0.1377124        0.3124482              0.0              0.0              0.0        0.3499075        0.5246408              0.0   2.5662886E-6   3.8744941E-4
  NaN                   6     2    17333.15262   1.2993091E+7        0.1375152        0.3122986              0.0              0.0              0.0        0.3498459        0.5246266              0.0   2.5820168E-6   3.8994842E-4
  NaN                   6     3    19066.46788   1.3012157E+7        0.1373496        0.3122141              0.0              0.0              0.0        0.3500066        0.5248684              0.0   2.6018379E-6   3.9289671E-4
  NaN                   6     4    20973.11467   1.3033130E+7        0.1371561        0.3121237              0.0              0.0              0.0        0.3504892        0.5254542              0.0   2.6194015E-6   3.9531479E-4
  NaN                   6     5    23070.42613   1.3056201E+7        0.1369392        0.3120002              0.0              0.0              0.0        0.3503940        0.5254524              0.0   2.6257969E-6   3.9641081E-4
  NaN                   6     6    25377.46875   1.3081578E+7        0.1366925        0.3118816              0.0              0.0              0.0        0.3502671        0.5254536              0.0   2.6354413E-6   3.9801430E-4
  NaN                   6     7    27915.21562   1.3109493E+7        0.1364142        0.3117515              0.0              0.0              0.0        0.3501208        0.5254554              0.0   2.6427481E-6   3.9928451E-4
  NaN                   6     8    30706.73718   1.3140200E+7        0.1361022        0.3116087              0.0              0.0              0.0        0.3499539        0.5254578              0.0   2.6477532E-6   4.0022798E-4
  NaN                   6     9    33777.41090   1.3173977E+7        0.1357537        0.3114520              0.0              0.0              0.0        0.3497648        0.5254605              0.0   2.6515377E-6   4.0100962E-4
  NaN                   6    10    37155.15199   1.3211133E+7        0.1306119        0.3129071              0.0              0.0              0.0        0.3495519        0.5318443              0.0   2.8205962E-6   4.2577760E-4
  NaN                   6    11    40870.66719   1.3252003E+7        0.1208538        0.3233414              0.0              0.0              0.0        0.3493132        0.5517975              0.0   3.2933332E-6   4.8960358E-4
  NaN                   6    12    44957.73391   1.3296961E+7        0.1112632        0.3362273              0.0              0.0              0.0        0.3490465        0.5740070              0.0   3.7071620E-6   5.4097672E-4
