         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1    38          365.0        13870.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0169485        0.0469485              0.0              0.0  3.0836445E-14  6.5681357E-11
  NaN                   1    39          365.0        14235.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0169132        0.0469132              0.0              0.0  9.5201624E-15  2.0293152E-11
  NaN                   1    40          365.0        14600.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0168829        0.0468829              0.0              0.0  4.1494586E-14  8.8506836E-11
  NaN                   1    41          365.0        14965.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0168565        0.0468565              0.0              0.0  4.1494586E-14  8.8556810E-11
  NaN                   1    42          365.0        15330.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0168328        0.0468328              0.0              0.0  2.7283731E-14  5.8257678E-11
  NaN                   1    43          365.0        15695.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0168113        0.0468113              0.0              0.0  8.7679863E-14  1.8730485E-10
  NaN                   1    44          365.0        16060.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0167518        0.0467518              0.0              0.0  4.1494586E-14  8.8755142E-11
  NaN                   1    45          365.0        16425.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0167219        0.0467219              0.0              0.0  4.5047299E-14  9.6415765E-11
  NaN                   1    46          365.0        16790.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166925        0.0466925              0.0              0.0  2.7283731E-14  5.8432730E-11
  NaN                   1    47          365.0        17155.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166634        0.0466634              0.0              0.0  3.7941872E-14  8.1309628E-11
  NaN                   1    48          365.0        17520.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166345        0.0466345              0.0              0.0  2.7283731E-14  5.8505524E-11
  NaN                   1    49          365.0        17885.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166055        0.0466055              0.0              0.0  2.7283731E-14  5.8541903E-11
  NaN                   1    50          365.0        18250.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0165764        0.0465764              0.0              0.0  3.4389158E-14  7.3833816E-11
  NaN                   1    51          365.0        18615.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0165474        0.0465474              0.0              0.0  1.6625590E-14  3.5717582E-11
  NaN                   1    52          365.0        18980.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0165181        0.0465181              0.0              0.0  3.7941872E-14  8.1563613E-11
  NaN                   1    53          365.0        19345.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0164888        0.0464888              0.0              0.0  3.7941872E-14  8.1615079E-11
  NaN                   1    54          365.0        19710.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0164594        0.0464594              0.0              0.0  4.1494586E-14  8.9313738E-11
  NaN                   1    55          365.0        20075.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0164298        0.0464298              0.0              0.0  3.4389158E-14  7.4066998E-11
  NaN                   1    56          365.0        20440.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0164002        0.0464002              0.0              0.0  4.8600013E-14  1.0474100E-10
  NaN                   1    57          365.0        20805.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0163705        0.0463705              0.0              0.0  3.7941872E-14  8.1823354E-11
  NaN                   1    58          365.0        21170.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0163407        0.0463407              0.0              0.0  3.7941872E-14  8.1875906E-11
  NaN                   1    59          365.0        21535.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0162750        0.0462750              0.0              0.0  5.9258154E-14  1.2805656E-10
  NaN                   1    60          365.0        21900.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0162373        0.0462373              0.0              0.0  2.0178303E-14  4.3640766E-11
  NaN                   1    61          365.0        22265.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0162002        0.0462002              0.0              0.0  4.1494586E-14  8.9814751E-11
  NaN                   1    62          365.0        22630.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0161637        0.0461637              0.0              0.0  3.4389158E-14  7.4494014E-11
  NaN                   1    63          365.0        22995.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0161258        0.0461258              0.0              0.0  2.7283731E-14  5.9150734E-11
  NaN                   1    64          365.0        23360.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0160884        0.0460884              0.0              0.0  2.3731017E-14  5.1490162E-11
  NaN                   1    65          365.0        23725.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0160516        0.0460516              0.0              0.0  4.1494586E-14  9.0104479E-11
  NaN                   1    66          365.0        24090.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0160139        0.0460139              0.0              0.0  2.0178303E-14  4.3852633E-11
  NaN                   1    67          365.0        24455.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0159770        0.0459770              0.0              0.0  1.3072876E-14  2.8433482E-11
  NaN                   1    68          365.0        24820.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0159395        0.0459395              0.0              0.0  5.5705440E-14  1.2125822E-10
  NaN                   1    69          365.0        25185.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0159028        0.0459028              0.0              0.0  3.0836445E-14  6.7177693E-11
  NaN                   1    70          365.0        25550.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0158656        0.0458656              0.0              0.0  1.1379786E-15  2.4811176E-12
  NaN                   1    71          365.0        25915.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0158287        0.0458287              0.0              0.0  5.5705440E-14  1.2155132E-10
  NaN                   1    72          365.0        26280.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0157923        0.0457923              0.0              0.0  9.5201624E-15  2.0789864E-11
  NaN                   1    73          365.0        26645.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0157556        0.0457556              0.0              0.0  9.5201624E-15  2.0806555E-11
  NaN                   1    74          365.0        27010.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0157192        0.0457192              0.0              0.0  3.0836445E-14  6.7447468E-11
  NaN                   1    75          365.0        27375.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0156832        0.0456832              0.0              0.0  5.2152727E-14  1.1416179E-10
  NaN                   1    76          365.0        27740.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0156471        0.0456471              0.0              0.0  5.9674488E-15  1.3072996E-11
  NaN                   1    77          365.0        28105.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0155801        0.0455801              0.0              0.0  3.4389158E-14  7.5447686E-11
  NaN                   1    78          365.0        28470.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0155401        0.0455401              0.0              0.0  1.6625590E-14  3.6507587E-11
  NaN                   1    79          365.0        28835.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0155001        0.0455001              0.0              0.0  3.0836445E-14  6.7772283E-11
  NaN                   1    80          365.0        29200.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0154602        0.0454602              0.0              0.0  3.0836445E-14  6.7831756E-11
  NaN                   1    81          365.0        29565.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0154221        0.0454221              0.0              0.0  3.0836445E-14  6.7888643E-11
  NaN                   1    82          365.0        29930.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0153841        0.0453841              0.0              0.0  3.4389158E-14  7.5773633E-11
  NaN                   1    83          365.0        30295.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0153462        0.0453462              0.0              0.0  2.0178303E-14  4.4498372E-11
  NaN                   1    84          365.0        30660.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0153083        0.0453083              0.0              0.0  2.0178303E-14  4.4535520E-11
  NaN                   1    85          365.0        31025.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0152706        0.0452706              0.0              0.0  2.7283731E-14  6.0268062E-11
  NaN                   1    86          365.0        31390.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0152330        0.0452330              0.0              0.0  3.0836445E-14  6.8172377E-11
  NaN                   1    87          365.0        31755.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0151956        0.0451956              0.0              0.0  2.0178303E-14  4.4646606E-11
  NaN                   1    88          365.0        32120.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0151583        0.0451583              0.0              0.0  2.0178303E-14  4.4683487E-11
  NaN                   1    89          365.0        32485.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0151211        0.0451211              0.0              0.0  3.4389158E-14  7.6215176E-11
  NaN                   1    90          365.0        32850.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0150842        0.0450842              0.0              0.0  9.5201624E-15  2.1116426E-11
  NaN                   1    91          365.0        33215.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0150473        0.0450473              0.0              0.0  5.9258154E-14  1.3154648E-10
  NaN                   1    92          365.0        33580.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0150106        0.0450106              0.0              0.0  2.3731017E-14  5.2723147E-11
  NaN                   1    93          365.0        33945.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0149741        0.0449741              0.0              0.0  2.3731017E-14  5.2765972E-11
  NaN                   1    94          365.0        34310.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0149377        0.0449377              0.0              0.0  3.4389158E-14  7.6526264E-11
  NaN                   1    95          365.0        34675.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0149015        0.0449015              0.0              0.0  2.4147351E-15  5.3778490E-12
  NaN                   1    96          365.0        35040.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0148654        0.0448654              0.0              0.0  4.8600013E-14  1.0832393E-10
  NaN                   1    97          365.0        35405.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0148295        0.0448295              0.0              0.0  4.8600013E-14  1.0841070E-10
  NaN                   1    98          365.0        35770.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0147951        0.0447951              0.0              0.0  2.0178303E-14  4.5045773E-11
  NaN                   1    99          365.0        36135.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0147582        0.0447582              0.0              0.0  2.7283731E-14  6.0958019E-11
  NaN                   1   100          365.0        36500.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0146979        0.0446979              0.0              0.0  2.7283731E-14  6.1040360E-11
  NaN                   1   101          365.0        36865.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0146619        0.0446619              0.0              0.0  4.1494586E-14  9.2908223E-11
  NaN                   1   102          365.0        37230.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0146238        0.0446238              0.0              0.0  5.2152727E-14  1.1687211E-10
  NaN                   1   103          365.0        37595.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0145868        0.0445868              0.0              0.0  3.4389158E-14  7.7128633E-11
  NaN                   1   104          365.0        37960.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0145508        0.0445508              0.0              0.0  3.0836445E-14  6.9216332E-11
  NaN                   1   105          365.0        38325.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0145131        0.0445131              0.0              0.0  3.4389158E-14  7.7256301E-11
  NaN                   1   106          365.0        38690.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0144773        0.0444773              0.0              0.0  3.7941872E-14  8.5306224E-11
  NaN                   1   107          365.0        39055.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0144399        0.0444399              0.0              0.0  2.0178303E-14  4.5405876E-11
  NaN                   1   108          365.0        39420.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0144042        0.0444042              0.0              0.0  3.7941872E-14  8.5446571E-11
  NaN                   1   109          365.0        39785.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0143671        0.0443671              0.0              0.0  5.9258154E-14  1.3356315E-10
  NaN                   1   110          365.0        40150.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0143317        0.0443317              0.0              0.0  3.4389158E-14  7.7572356E-11
  NaN                   1   111          365.0        40515.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0142950        0.0442950              0.0              0.0  2.3731017E-14  5.3574919E-11
  NaN                   1   112          365.0        40880.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0142598        0.0442598              0.0              0.0  2.7283731E-14  6.1644462E-11
  NaN                   1   113          365.0        41245.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0142235        0.0442235              0.0              0.0  3.7941872E-14  8.5795764E-11
  NaN                   1   114          365.0        41610.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0141886        0.0441886              0.0              0.0  5.5705440E-14  1.2606305E-10
  NaN                   1   115          365.0        41975.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0141526        0.0441526              0.0              0.0  1.3072876E-14  2.9608414E-11
  NaN                   1   116          365.0        42340.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0141179        0.0441179              0.0              0.0  4.8600013E-14  1.1015941E-10
  NaN                   1   117          365.0        42705.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0140823        0.0440823              0.0              0.0  3.7941872E-14  8.6070599E-11
  NaN                   1   118          365.0        43070.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0140479        0.0440479              0.0              0.0  3.0836445E-14  7.0006692E-11
  NaN                   1   119          365.0        43435.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0140126        0.0440126              0.0              0.0  2.7283731E-14  6.1990769E-11
  NaN                   1   120          365.0        43800.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0139784        0.0439784              0.0              0.0  4.8600013E-14  1.1050879E-10
  NaN                   1   121          365.0        44165.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0139435        0.0439435              0.0              0.0  3.0836445E-14  7.0172992E-11
  NaN                   1   122          365.0        44530.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0139096        0.0439096              0.0              0.0  4.8600013E-14  1.1068207E-10
  NaN                   1   123          365.0        44895.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0138749        0.0438749              0.0              0.0  2.3731017E-14  5.4087850E-11
  NaN                   1   124          365.0        45260.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0138413        0.0438413              0.0              0.0  3.0836445E-14  7.0336516E-11
  NaN                   1   125          365.0        45625.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0138070        0.0438070              0.0              0.0  5.5705440E-14  1.2716107E-10
  NaN                   1   126          365.0        45990.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0137736        0.0437736              0.0              0.0  9.5201624E-15  2.1748645E-11
  NaN                   1   127          365.0        46355.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0137396        0.0437396              0.0              0.0  3.7941872E-14  8.6744945E-11
  NaN                   1   128          365.0        46720.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0137064        0.0437064              0.0              0.0  4.1494586E-14  9.4939355E-11
  NaN                   1   129          365.0        47085.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0136727        0.0436727              0.0              0.0  9.5201624E-15  2.1798893E-11
  NaN                   1   130          365.0        47450.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0136398        0.0436398              0.0              0.0  3.7941872E-14  8.6943371E-11
  NaN                   1   131          365.0        47815.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0135835        0.0435835              0.0              0.0  9.5201624E-15  2.1843486E-11
  NaN                   1   132          365.0        48180.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0135500        0.0435500              0.0              0.0  3.7941872E-14  8.7122468E-11
  NaN                   1   133          365.0        48545.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0135159        0.0435159              0.0              0.0  4.1494586E-14  9.5354897E-11
  NaN                   1   134          365.0        48910.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0134825        0.0434825              0.0              0.0  4.1494586E-14  9.5428304E-11
  NaN                   1   135          365.0        49275.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0134485        0.0434485              0.0              0.0  4.8600013E-14  1.1185658E-10
  NaN                   1   136          365.0        49640.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0134152        0.0434152              0.0              0.0  3.4389158E-14  7.9210029E-11
  NaN                   1   137          365.0        50005.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0133814        0.0433814              0.0              0.0  1.6625590E-14  3.8324258E-11
  NaN                   1   138          365.0        50370.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0133482        0.0433482              0.0              0.0  1.1379786E-15  2.6252044E-12
  NaN                   1   139          365.0        50735.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0133146        0.0433146              0.0              0.0  4.1494586E-14  9.5798102E-11
  NaN                   1   140          365.0        51100.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0132814        0.0432814              0.0              0.0  4.5047299E-14  1.0408012E-10
  NaN                   1   141          365.0        51465.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0132485        0.0432485              0.0              0.0  6.2810868E-14  1.4523245E-10
  NaN                   1   142          365.0        51830.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0132153        0.0432153              0.0              0.0  2.3731017E-14  5.4913438E-11
  NaN                   1   143          365.0        52195.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0131824        0.0431824              0.0              0.0  2.3731017E-14  5.4955331E-11
  NaN                   1   144          365.0        52560.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0131498        0.0431498              0.0              0.0  3.7941872E-14  8.7930526E-11
  NaN                   1   145          365.0        52925.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0131172        0.0431172              0.0              0.0  2.3731017E-14  5.5038462E-11
  NaN                   1   146          365.0        53290.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0130846        0.0430846              0.0              0.0  6.2810868E-14  1.4578500E-10
  NaN                   1   147          365.0        53655.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0130521        0.0430521              0.0              0.0  2.0178303E-14  4.6869453E-11
  NaN                   1   148          365.0        54020.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0130198        0.0430198              0.0              0.0  5.9674488E-15  1.3871398E-11
  NaN                   1   149          365.0        54385.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0129876        0.0429876              0.0              0.0  3.0836445E-14  7.1733371E-11
  NaN                   1   150          365.0        54750.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0129555        0.0429555              0.0              0.0  1.6625590E-14  3.8704212E-11
  NaN                   1   151          365.0        55115.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0129235        0.0429235              0.0              0.0  3.4389158E-14  8.0117302E-11
  NaN                   1   152          365.0        55480.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0128916        0.0428916              0.0              0.0  4.1494586E-14  9.6742850E-11
  NaN                   1   153          365.0        55845.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0128599        0.0428599              0.0              0.0  4.8600013E-14  1.1339286E-10
  NaN                   1   154          365.0        56210.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0128282        0.0428282              0.0              0.0  3.4389158E-14  8.0295630E-11
  NaN                   1   155          365.0        56575.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0127966        0.0427966              0.0              0.0  2.7283731E-14  6.3752074E-11
  NaN                   1   156          365.0        56940.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0127652        0.0427652              0.0              0.0  3.7941872E-14  8.8721458E-11
  NaN                   1   157          365.0        57305.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0127338        0.0427338              0.0              0.0  9.5201624E-15  2.2277826E-11
  NaN                   1   158          365.0        57670.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0127026        0.0427026              0.0              0.0  4.1494586E-14  9.7171203E-11
  NaN                   1   159          365.0        58035.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0126714        0.0426714              0.0              0.0  1.6625590E-14  3.8961898E-11
  NaN                   1   160          365.0        58400.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0126404        0.0426404              0.0              0.0  4.1494586E-14  9.7312931E-11
  NaN                   1   161          365.0        58765.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0126094        0.0426094              0.0              0.0  2.0178303E-14  4.7356441E-11
  NaN                   1   162          365.0        59130.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0125786        0.0425786              0.0              0.0  3.7941872E-14  8.9110234E-11
  NaN                   1   163          365.0        59495.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0125478        0.0425478              0.0              0.0  1.3072876E-14  3.0725124E-11
  NaN                   1   164          365.0        59860.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0125172        0.0425172              0.0              0.0  8.2434060E-15  1.9388405E-11
  NaN                   1   165          365.0        60225.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0124867        0.0424867              0.0              0.0  4.1494586E-14  9.7664993E-11
  NaN                   1   166          365.0        60590.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0124562        0.0424562              0.0              0.0  5.2152727E-14  1.2283888E-10
  NaN                   1   167          365.0        60955.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0124259        0.0424259              0.0              0.0  4.5047299E-14  1.0617888E-10
  NaN                   1   168          365.0        61320.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0123956        0.0423956              0.0              0.0  3.7941872E-14  8.9494819E-11
  NaN                   1   169          365.0        61685.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0123655        0.0423655              0.0              0.0  1.3072876E-14  3.0857398E-11
