         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1    39          365.0        14235.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0256543        0.0556543              0.0              0.0  5.9258154E-14  1.0647539E-10
  NaN                   1    40          365.0        14600.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0255737        0.0555737              0.0              0.0  1.1379786E-15  2.0476918E-12
  NaN                   1    41          365.0        14965.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0254903        0.0554903              0.0              0.0  3.7941872E-14  6.8375649E-11
  NaN                   1    42          365.0        15330.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0254049        0.0554049              0.0              0.0  3.7941872E-14  6.8481076E-11
  NaN                   1    43          365.0        15695.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0253169        0.0553169              0.0              0.0  4.5047299E-14  8.1434987E-11
  NaN                   1    44          365.0        16060.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0252358        0.0552358              0.0              0.0  4.8600013E-14  8.7986382E-11
  NaN                   1    45          365.0        16425.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0251722        0.0551722              0.0              0.0  2.7283731E-14  4.9451954E-11
  NaN                   1    46          365.0        16790.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0251056        0.0551056              0.0              0.0  5.5705440E-14  1.0108846E-10
  NaN                   1    47          365.0        17155.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0250363        0.0550363              0.0              0.0  3.4389158E-14  6.2484498E-11
  NaN                   1    48          365.0        17520.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0249644        0.0549644              0.0              0.0  4.8600013E-14  8.8420951E-11
  NaN                   1    49          365.0        17885.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0248900        0.0548900              0.0              0.0  6.2810868E-14  1.1443045E-10
