         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           GHB_IN          GHB_OUT           SFR_IN          SFR_OUT         IN_OUT  PERCENT_ERROR
  NaN                   9     4    20973.11467   2.0809130E+7        0.0171693        0.5202144              0.0              0.0              0.0        0.3496560        0.8527033              0.0   2.1651163E-6   2.4890070E-4
  NaN                   9     5    23070.42613   2.0832201E+7        0.0170726        0.5201704              0.0              0.0              0.0        0.3496051        0.8527049              0.0   2.0343957E-6   2.3389867E-4
  NaN                   9     6    25377.46875   2.0857578E+7        0.0169883        0.5201220              0.0              0.0              0.0        0.3495489        0.8526846              0.0   1.9164088E-6   2.2035998E-4
  NaN                   9     7    27915.21562   2.0885493E+7        0.0169814        0.5200687              0.0              0.0              0.0        0.3494846        0.8525738              0.0   1.8090587E-6   2.0804438E-4
  NaN                   9     8    30706.73718   2.0916200E+7        0.0168458        0.5200102              0.0              0.0              0.0        0.3494131        0.8525791              0.0   1.7142516E-6   1.9717093E-4
  NaN                   9     9    33777.41090   2.0949977E+7        0.0167005        0.5195213              0.0              0.0              0.0        0.3493348        0.8521572              0.0   1.6221715E-6   1.8670182E-4
  NaN                   9    10    37155.15199   2.0987133E+7        0.0183887        0.4974639              0.0              0.0              0.0        0.3492499        0.8283266              0.0   1.3687410E-6   1.6165318E-4
  NaN                   9    11    40870.66719   2.1028003E+7        0.0321345        0.4664291              0.0              0.0              0.0        0.3491355        0.7834312              0.0   1.0909870E-6   1.3377066E-4
  NaN                   9    12    44957.73391   2.1072961E+7        0.0452597        0.4379601              0.0              0.0              0.0        0.3490184        0.7417196              0.0   9.1636757E-7   1.1644118E-4
  NaN                   9    13    49453.50730   2.1122414E+7        0.0580069        0.4078850              0.0              0.0              0.0        0.3488998        0.6987787              0.0   7.5414064E-7   9.9650553E-5
  NaN                   9    14    54398.85803   2.1176813E+7        0.0700968        0.3748555              0.0              0.0              0.0        0.3486940        0.6534533              0.0   5.9349056E-7   8.2024840E-5
  NaN                   9    15    59838.74384   2.1236652E+7        0.0827601        0.3391677              0.0              0.0              0.0        0.3484337        0.6048417              0.0   4.4510594E-7   6.4733110E-5
  NaN                   9    16    65822.61822   2.1302475E+7        0.0914689        0.3148583              0.0              0.0              0.0        0.3470534        0.5704431              0.0   3.9161166E-7   5.9163715E-5
  NaN                   9    17    72404.88004   2.1374880E+7        0.0987019        0.2987678              0.0              0.0              0.0        0.3450553        0.5451216              0.0   3.5950164E-7   5.5838560E-5
  NaN                   9    18    79645.36805   2.1454525E+7        0.1023024        0.2863230              0.0              0.0              0.0        0.3436005        0.5276215              0.0   3.3448302E-7   5.3098975E-5
  NaN                   9    19    87609.90485   2.1542135E+7        0.1053394        0.2763012              0.0              0.0              0.0        0.3422452        0.5132074              0.0   3.1204766E-7   5.0448529E-5
  NaN                   9    20    96370.89534   2.1638506E+7        0.1087321        0.2670461              0.0              0.0              0.0        0.3409288        0.4992430              0.0   2.8757809E-7   4.7300971E-5
  NaN                   9    21   106007.98487   2.1744514E+7        0.1099988        0.2593837              0.0              0.0              0.0        0.3395845        0.4889697              0.0   2.7481906E-7   4.5882069E-5
  NaN                   9    22   116608.78336   2.1861123E+7        0.1105653        0.2539627              0.0              0.0              0.0        0.3381665        0.4815641              0.0   2.6912369E-7   4.5450154E-5
  NaN                   9    23   128269.66169   2.1989392E+7        0.1103557        0.2488739              0.0              0.0              0.0        0.3367889        0.4753073              0.0   2.6623565E-7   4.5458854E-5
  NaN                   9    24   141096.62786   2.2130489E+7        0.1099149        0.2459837              0.0              0.0              0.0        0.3354151        0.4714842              0.0   2.7530899E-7   4.7352850E-5
  NaN                   9    25   155206.29065   2.2285695E+7        0.1091246        0.2426404              0.0              0.0              0.0        0.3338014        0.4673175              0.0   3.0095184E-7   5.2208528E-5
  NaN                   9    26   170726.91972   2.2456422E+7        0.1083404        0.2397877              0.0              0.0              0.0        0.3324377        0.4638852              0.0   3.1738804E-7   5.5465551E-5
  NaN                   9    27   187799.61169   2.2644222E+7        0.1072478        0.2384247              0.0              0.0              0.0        0.3309269        0.4621042              0.0   3.7687324E-7   6.6193384E-5
  NaN                   9    28   206579.57286   2.2850801E+7        0.1058869        0.2365208              0.0              0.0              0.0        0.3291665        0.4598007              0.0   4.7236724E-7   8.3503221E-5
  NaN                   9    29   227237.53014   2.3078039E+7        0.1041171        0.2344628              0.0              0.0              0.0        0.3276369        0.4579827              0.0   5.2096567E-8   9.2682063E-6
  NaN                   9    30   249961.28316   2.3328000E+7        0.1025168        0.2319765              0.0              0.0              0.0        0.3260920        0.4555520              0.0   2.4843470E-7   4.4516871E-5
  NaN                  10     1    15757.41147   2.3343757E+7        0.1027438        0.2309342              0.0              0.0              0.0        0.3259951        0.4541858              0.0   3.4907128E-7   6.2677829E-5
  NaN                  10     2    17333.15262   2.3361091E+7        0.1025992        0.2308017              0.0              0.0              0.0        0.3258892        0.4540921              0.0   3.3567316E-7   6.0297924E-5
  NaN                  10     3    19066.46788   2.3380157E+7        0.1024288        0.2306051              0.0              0.0              0.0        0.3257734        0.4539500              0.0   3.1985100E-7   5.7488007E-5
  NaN                  10     4    20973.11467   2.3401130E+7        0.1023118        0.2304269              0.0              0.0              0.0        0.3256469        0.4537623              0.0   3.0484221E-7   5.4820446E-5
  NaN                  10     5    23070.42613   2.3424201E+7        0.1021277        0.2302335              0.0              0.0              0.0        0.3255087        0.4536147              0.0   2.9126587E-7   5.2410240E-5
  NaN                  10     6    25377.46875   2.3449578E+7        0.1019555        0.2299969              0.0              0.0              0.0        0.3253579        0.4533995              0.0   2.7885936E-7   5.0212820E-5
  NaN                  10     7    27915.21562   2.3477493E+7        0.1017692        0.2298062              0.0              0.0              0.0        0.3251933        0.4532306              0.0   2.6812518E-7   4.8310872E-5
  NaN                  10     8    30706.73718   2.3508200E+7        0.1015459        0.2296020              0.0              0.0              0.0        0.3250139        0.4530703              0.0   2.5869654E-7   4.6644260E-5
  NaN                  10     9    33777.41090   2.3541977E+7        0.1013090        0.2293930              0.0              0.0              0.0        0.3248184        0.4529026              0.0   2.5009964E-7   4.5127110E-5
  NaN                  10    10    37155.15199   2.3579133E+7        0.1010333        0.2291667              0.0              0.0              0.0        0.3246055        0.4527392              0.0   2.4261135E-7   4.3810666E-5
  NaN                  10    11    40870.66719   2.3620003E+7        0.1055361        0.2269228              0.0              0.0              0.0        0.3243738        0.4457608              0.0   2.1200666E-7   3.8455999E-5
  NaN                  10    12    44957.73391   2.3664961E+7        0.1131060        0.2200193              0.0              0.0              0.0        0.3241218        0.4310353              0.0   1.6991497E-7   3.1226266E-5
  NaN                  10    13    49453.50730   2.3714414E+7        0.1175518        0.2121124              0.0              0.0              0.0        0.3238480        0.4184087              0.0   1.4763738E-7   2.7546316E-5
  NaN                  10    14    54398.85803   2.3768813E+7        0.1202922        0.2042686              0.0              0.0              0.0        0.3235506        0.4075271              0.0   1.3022262E-7   2.4671821E-5
  NaN                  10    15    59838.74384   2.3828652E+7        0.1225041        0.1960481              0.0              0.0              0.0        0.3232277        0.3967718              0.0   1.1168675E-7   2.1508174E-5
  NaN                  10    16    65822.61822   2.3894475E+7        0.1244812        0.1872931              0.0              0.0              0.0        0.3228714        0.3856833              0.0   9.2958867E-8   1.8221352E-5
  NaN                  10    17    72404.88004   2.3966880E+7        0.1259897        0.1817712              0.0              0.0              0.0        0.3222849        0.3780665              0.0   8.7900550E-8   1.7438641E-5
  NaN                  10    18    79645.36805   2.4046525E+7        0.1262660        0.1802136              0.0              0.0              0.0        0.3211579        0.3751056              0.0   9.3534443E-8   1.8655716E-5
  NaN                  10    19    87609.90485   2.4134135E+7        0.1258033        0.1798031              0.0              0.0              0.0        0.3202517        0.3742517              0.0   9.8587923E-8   1.9715420E-5
  NaN                  10    20    96370.89534   2.4230506E+7        0.1252123        0.1793212              0.0              0.0              0.0        0.3194309        0.3735399              0.0   1.0171613E-7   2.0394124E-5
  NaN                  10    21   106007.98487   2.4336514E+7        0.1245304        0.1787380              0.0              0.0              0.0        0.3186646        0.3728723              0.0   1.0551834E-7   2.1213866E-5
  NaN                  10    22   116608.78336   2.4453123E+7        0.1243461        0.1777880              0.0              0.0              0.0        0.3178626        0.3713045              0.0   1.0577602E-7   2.1340842E-5
  NaN                  10    23   128269.66169   2.4581392E+7        0.1244006        0.1763366              0.0              0.0              0.0        0.3170114        0.3689475              0.0   1.0796770E-7   2.1884693E-5
  NaN                  10    24   141096.62786   2.4722489E+7        0.1242819        0.1746095              0.0              0.0              0.0        0.3161211        0.3664488              0.0   1.1289460E-7   2.3005413E-5
  NaN                  10    25   155206.29065   2.4877695E+7        0.1242356        0.1723431              0.0              0.0              0.0        0.3151841        0.3632918              0.0   1.1940896E-7   2.4492771E-5
  NaN                  10    26   170726.91972   2.5048422E+7        0.1236727        0.1700951              0.0              0.0              0.0        0.3141810        0.3606035              0.0   1.3359363E-7   2.7586251E-5
  NaN                  10    27   187799.61169   2.5236222E+7        0.1237687        0.1674796              0.0              0.0              0.0        0.3131174        0.3568285              0.0   1.5804643E-7   3.2885433E-5
  NaN                  10    28   206579.57286   2.5442801E+7        0.1230774        0.1646261              0.0              0.0              0.0        0.3120073        0.3535561              0.0   1.9094922E-7   4.0062067E-5
  NaN                  10    29   227237.53014   2.5670039E+7        0.1221425        0.1621533              0.0              0.0              0.0        0.3108001        0.3508111              0.0   2.4837128E-7   5.2514944E-5
  NaN                  10    30   249961.28316   2.5920000E+7        0.1215356        0.1598943              0.0              0.0              0.0        0.3094305        0.3477894              0.0   3.1859837E-7   6.7884401E-5
  NaN                  11     1    15757.41147   2.5935757E+7        0.1221129        0.1587154              0.0              0.0              0.0        0.3093130        0.3459155              0.0   6.3934955E-8   1.3660486E-5
  NaN                  11     2    17333.15262   2.5953091E+7        0.1219844        0.1586495              0.0              0.0              0.0        0.3092151        0.3458803              0.0   6.7334226E-8   1.4391818E-5
  NaN                  11     3    19066.46788   2.5972157E+7        0.1219353        0.1584792              0.0              0.0              0.0        0.3091100        0.3456540              0.0   6.6462186E-8   1.4213796E-5
  NaN                  11     4    20973.11467   2.5993130E+7        0.1218276        0.1583558              0.0              0.0              0.0        0.3089961        0.3455244              0.0   6.4943082E-8   1.3895968E-5
  NaN                  11     5    23070.42613   2.6016201E+7        0.1216785        0.1581679              0.0              0.0              0.0        0.3088724        0.3453618              0.0   6.3748349E-8   1.3649432E-5
  NaN                  11     6    25377.46875   2.6041578E+7        0.1215790        0.1580080              0.0              0.0              0.0        0.3087318        0.3451609              0.0   6.1677488E-8   1.3214532E-5
  NaN                  11     7    27915.21562   2.6069493E+7        0.1214018        0.1577963              0.0              0.0              0.0        0.3085354        0.3449300              0.0   6.1091975E-8   1.3100540E-5
  NaN                  11     8    30706.73718   2.6100200E+7        0.1212845        0.1575796              0.0              0.0              0.0        0.3083749        0.3446701              0.0   5.9524997E-8   1.2774849E-5
  NaN                  11     9    33777.41090   2.6133977E+7        0.1210877        0.1573403              0.0              0.0              0.0        0.3082009        0.3444536              0.0   5.9035850E-8   1.2681122E-5
  NaN                  11    10    37155.15199   2.6171133E+7        0.1208939        0.1570766              0.0              0.0              0.0        0.3080111        0.3441938              0.0   5.8081363E-8   1.2488260E-5
  NaN                  11    11    40870.66719   2.6212003E+7        0.1208751        0.1567905              0.0              0.0              0.0        0.3078036        0.3437191              0.0   5.7916057E-8   1.2465946E-5
  NaN                  11    12    44957.73391   2.6256961E+7        0.1265441        0.1554263              0.0              0.0              0.0        0.3075764        0.3364587              0.0   4.3764093E-8   9.4522323E-6
  NaN                  11    13    49453.50730   2.6306414E+7        0.1374998        0.1506193              0.0              0.0              0.0        0.3073279        0.3204474              0.0   2.0555861E-8   4.4886969E-6
  NaN                  11    14    54398.85803   2.6360813E+7        0.1509284        0.1424411              0.0              0.0              0.0        0.3070530        0.2985658              0.0   4.9404887E-9  -1.0991220E-6
  NaN                  11    15    59838.74384   2.6420652E+7        0.1641635        0.1311261              0.0              0.0              0.0        0.3067519        0.2737146              0.0   2.9235864E-8  -6.6767137E-6
  NaN                  11    16    65822.61822   2.6486475E+7        0.1737876        0.1170063              0.0              0.0              0.0        0.3064112        0.2496299              0.0   5.1611967E-8  -1.2189381E-5
  NaN                  11    17    72404.88004   2.6558880E+7        0.1799774        0.1009971              0.0              0.0              0.0        0.3060357        0.2270553              0.0   7.1448759E-8  -1.7553564E-5
  NaN                  11    18    79645.36805   2.6638525E+7        0.1873106        0.0870434              0.0              0.0              0.0        0.3054017        0.2051344              0.0   8.9776892E-8  -2.2876297E-5
  NaN                  11    19    87609.90485   2.6726135E+7        0.1917913        0.0763682              0.0              0.0              0.0        0.3043564        0.1889331              0.0   9.8374050E-8  -2.5838645E-5
  NaN                  11    20    96370.89534   2.6822506E+7        0.1945248        0.0691720              0.0              0.0              0.0        0.3031038        0.1777509              0.0   1.0063224E-7  -2.7031641E-5
  NaN                  11    21   106007.98487   2.6928514E+7        0.1977577        0.0652166              0.0              0.0              0.0        0.3016829        0.1691417              0.0   1.0213140E-7  -2.7836344E-5
  NaN                  11    22   116608.78336   2.7045123E+7        0.1988389        0.0629298              0.0              0.0              0.0        0.3002199        0.1643107              0.0   1.0269583E-7  -2.8279206E-5
  NaN                  11    23   128269.66169   2.7173392E+7        0.1985725        0.0602206              0.0              0.0              0.0        0.2988491        0.1604972              0.0   1.0968391E-7  -3.0546691E-5
  NaN                  11    24   141096.62786   2.7314489E+7        0.1981891        0.0581965              0.0              0.0              0.0        0.2975860        0.1575932              0.0   1.2524636E-7  -3.5203083E-5
  NaN                  11    25   155206.29065   2.7469695E+7        0.1989108        0.0566949              0.0              0.0              0.0        0.2961744        0.1539584              0.0   1.4704754E-7  -4.1671967E-5
  NaN                  11    26   170726.91972   2.7640422E+7        0.1993461        0.0549985              0.0              0.0              0.0        0.2947012        0.1503535              0.0   1.2634202E-7  -3.6128729E-5
  NaN                  11    27   187799.61169   2.7828222E+7        0.1988670        0.0531705              0.0              0.0              0.0        0.2933060        0.1476093              0.0   1.4681754E-7  -4.2374472E-5
  NaN                  11    28   206579.57286   2.8034801E+7        0.1979232        0.0518502              0.0              0.0              0.0        0.2917974        0.1457242              0.0   1.8634417E-7  -5.4225384E-5
  NaN                  11    29   227237.53014   2.8262039E+7        0.1965578        0.0505940              0.0              0.0              0.0        0.2901231        0.1441590              0.0   2.5338183E-7  -7.4367246E-5
  NaN                  11    30   249961.28316   2.8512000E+7        0.1949928        0.0492844              0.0              0.0              0.0        0.2884905        0.1427818              0.0   3.2301699E-7  -9.5630903E-5
  NaN                  12     1    15757.41147   2.8527757E+7        0.1951045        0.0486519              0.0              0.0              0.0        0.2883880        0.1419352              0.0   1.5786005E-7  -4.6837214E-5
  NaN                  12     2    17333.15262   2.8545091E+7        0.1950007        0.0485941              0.0              0.0              0.0        0.2882756        0.1418690              0.0   1.5045609E-7  -4.4662990E-5
  NaN                  12     3    19066.46788   2.8564157E+7        0.1948551        0.0485024              0.0              0.0              0.0        0.2881526        0.1417998              0.0   1.4476486E-7  -4.3000959E-5
  NaN                  12     4    20973.11467   2.8585130E+7        0.1947398        0.0484027              0.0              0.0              0.0        0.2880178        0.1416805              0.0   1.3975301E-7  -4.1541180E-5
  NaN                  12     5    23070.42613   2.8608201E+7        0.1945694        0.0482530              0.0              0.0              0.0        0.2878699        0.1415534              0.0   1.3530783E-7  -4.0255464E-5
  NaN                  12     6    25377.46875   2.8633578E+7        0.1944399        0.0481469              0.0              0.0              0.0        0.2877079        0.1414147              0.0   1.3095596E-7  -3.8991849E-5
  NaN                  12     7    27915.21562   2.8661493E+7        0.1942406        0.0479949              0.0              0.0              0.0        0.2875303        0.1412845              0.0   1.2710867E-7  -3.7883499E-5
  NaN                  12     8    30706.73718   2.8692200E+7        0.1940259        0.0478214              0.0              0.0              0.0        0.2873358        0.1411313              0.0   1.2322160E-7  -3.6765312E-5
  NaN                  12     9    33777.41090   2.8725977E+7        0.1938191        0.0476577              0.0              0.0              0.0        0.2871230        0.1409615              0.0   1.1950176E-7  -3.5695538E-5
  NaN                  12    10    37155.15199   2.8763133E+7        0.1936112        0.0474585              0.0              0.0              0.0        0.2868903        0.1407375              0.0   1.1660232E-7  -3.4874465E-5
  NaN                  12    11    40870.66719   2.8804003E+7        0.1933637        0.0473618              0.0              0.0              0.0        0.2866344        0.1406323              0.0   1.1290420E-7  -3.3804046E-5
  NaN                  12    12    44957.73391   2.8848961E+7        0.1934145        0.0472556              0.0              0.0              0.0        0.2863535        0.1401944              0.0   1.0979963E-7  -3.2912672E-5
  NaN                  12    13    49453.50730   2.8898414E+7        0.1933517        0.0471497              0.0              0.0              0.0        0.2860460        0.1398439              0.0   1.0646151E-7  -3.1951649E-5
  NaN                  12    14    54398.85803   2.8952813E+7        0.1931614        0.0470245              0.0              0.0              0.0        0.2857096        0.1395725              0.0   1.0379802E-7  -3.1195494E-5
  NaN                  12    15    59838.74384   2.9012652E+7        0.1932082        0.0468888              0.0              0.0              0.0        0.2853365        0.1390171              0.0   1.0135324E-7  -3.0507381E-5
  NaN                  12    16    65822.61822   2.9078475E+7        0.1967288        0.0467357              0.0              0.0              0.0        0.2849202        0.1349270              0.0   1.0078832E-7  -3.0389429E-5
  NaN                  12    17    72404.88004   2.9150880E+7        0.2022630        0.0462930              0.0              0.0              0.0        0.2844682        0.1284982              0.0   1.0212827E-7  -3.0876740E-5
  NaN                  12    18    79645.36805   2.9230525E+7        0.2052180        0.0446656              0.0              0.0              0.0        0.2839521        0.1233995              0.0   1.0198105E-7  -3.1033348E-5
  NaN                  12    19    87609.90485   2.9318135E+7        0.2063929        0.0418410              0.0              0.0              0.0        0.2833496        0.1187976              0.0   1.0239902E-7  -3.1488937E-5
  NaN                  12    20    96370.89534   2.9414506E+7        0.2069920        0.0385293              0.0              0.0              0.0        0.2827089        0.1142461              0.0   1.0428352E-7  -3.2462994E-5
  NaN                  12    21   106007.98487   2.9520514E+7        0.2074642        0.0350233              0.0              0.0              0.0        0.2820864        0.1096454              0.0   1.0705670E-7  -3.3760150E-5
  NaN                  12    22   116608.78336   2.9637123E+7        0.2077472        0.0324803              0.0              0.0              0.0        0.2813737        0.1061067              0.0   1.1213819E-7  -3.5729418E-5
  NaN                  12    23   128269.66169   2.9765392E+7        0.2076003        0.0315249              0.0              0.0              0.0        0.2803826        0.1043071              0.0   1.2102896E-7  -3.8802849E-5
  NaN                  12    24   141096.62786   2.9906489E+7        0.2068195        0.0311109              0.0              0.0              0.0        0.2792687        0.1035600              0.0   1.3316287E-7  -4.2903234E-5
  NaN                  12    25   155206.29065   3.0061695E+7        0.2057766        0.0306630              0.0              0.0              0.0        0.2782184        0.1031047              0.0   1.7229163E-7  -5.5779221E-5
  NaN                  12    26   170726.91972   3.0232422E+7        0.2046698        0.0302404              0.0              0.0              0.0        0.2771783        0.1027487              0.0   2.0938233E-7  -6.8109842E-5
  NaN                  12    27   187799.61169   3.0420222E+7        0.2034798        0.0297923              0.0              0.0              0.0        0.2760914        0.1024035              0.0   3.2198196E-7  -1.0526293E-4
  NaN                  12    28   206579.57286   3.0626801E+7        0.2022369        0.0292941              0.0              0.0              0.0        0.2749384        0.1019952              0.0   3.9889562E-7  -1.3111547E-4
  NaN                  12    29   227237.53014   3.0854039E+7        0.2008753        0.0287491              0.0              0.0              0.0        0.2737113        0.1015848              0.0   2.5767455E-7  -8.5192863E-5
  NaN                  12    30   249961.28316   3.1104000E+7        0.1994462        0.0282610              0.0              0.0              0.0        0.2724027        0.1012172              0.0   3.4242527E-7  -1.1388987E-4
  NaN                  13     1    15757.41147   3.1119757E+7        0.1993984        0.0281224              0.0              0.0              0.0        0.2723203        0.1010442              0.0   1.4888749E-7  -4.9556046E-5
  NaN                  13     2    17333.15262   3.1137091E+7        0.1992911        0.0280895              0.0              0.0              0.0        0.2722299        0.1010282              0.0   1.4389598E-7  -4.7914321E-5
  NaN                  13     3    19066.46788   3.1156157E+7        0.1991741        0.0280739              0.0              0.0              0.0        0.2721308        0.1010305              0.0   1.3935368E-7  -4.6419565E-5
  NaN                  13     4    20973.11467   3.1177130E+7        0.1990458        0.0280245              0.0              0.0              0.0        0.2720219        0.1010005              0.0   1.3531273E-7  -4.5097266E-5
  NaN                  13     5    23070.42613   3.1200201E+7        0.1989052        0.0279880              0.0              0.0              0.0        0.2719026        0.1009852              0.0   1.3147045E-7  -4.3839488E-5
  NaN                  13     6    25377.46875   3.1225578E+7        0.1987777        0.0279492              0.0              0.0              0.0        0.2717716        0.1009429              0.0   1.2780751E-7  -4.2642198E-5
  NaN                  13     7    27915.21562   3.1253493E+7        0.1986437        0.0278939              0.0              0.0              0.0        0.2716281        0.1008781              0.0   1.2432406E-7  -4.1507502E-5
  NaN                  13     8    30706.73718   3.1284200E+7        0.1984864        0.0278447              0.0              0.0              0.0        0.2714707        0.1008289              0.0   1.2112594E-7  -4.0467669E-5
  NaN                  13     9    33777.41090   3.1317977E+7        0.1982956        0.0277902              0.0              0.0              0.0        0.2712982        0.1007927              0.0   1.1828321E-7  -3.9547914E-5
  NaN                  13    10    37155.15199   3.1355133E+7        0.1980720        0.0277160              0.0              0.0              0.0        0.2711091        0.1007530              0.0   1.1568004E-7  -3.8711622E-5
  NaN                  13    11    40870.66719   3.1396003E+7        0.1978273        0.0276508              0.0              0.0              0.0        0.2709020        0.1007255              0.0   1.1323334E-7  -3.7927409E-5
  NaN                  13    12    44957.73391   3.1440961E+7        0.1975964        0.0275746              0.0              0.0              0.0        0.2706752        0.1006532              0.0   1.1083531E-7  -3.7161920E-5
  NaN                  13    13    49453.50730   3.1490414E+7        0.1973993        0.0274882              0.0              0.0              0.0        0.2704268        0.1005156              0.0   1.0803516E-7  -3.6263758E-5
  NaN                  13    14    54398.85803   3.1544813E+7        0.1971511        0.0273924              0.0              0.0              0.0        0.2701549        0.1003961              0.0   1.0572230E-7  -3.5531262E-5
  NaN                  13    15    59838.74384   3.1604652E+7        0.1968840        0.0273012              0.0              0.0              0.0        0.2698573        0.1002745              0.0   1.0343556E-7  -3.4808213E-5
  NaN                  13    16    65822.61822   3.1670475E+7        0.1966012        0.0272442              0.0              0.0              0.0        0.2695315        0.1001744              0.0   1.0170869E-7  -3.4271242E-5
  NaN                  13    17    72404.88004   3.1742880E+7        0.1965053        0.0271810              0.0              0.0              0.0        0.2691750        0.0998506              0.0   9.9197041E-8  -3.3472266E-5
  NaN                  13    18    79645.36805   3.1822525E+7        0.1989600        0.0271114              0.0              0.0              0.0        0.2687851        0.0969363              0.0   9.8396051E-8  -3.3253550E-5
  NaN                  13    19    87609.90485   3.1910135E+7        0.2033473        0.0269840              0.0              0.0              0.0        0.2683581        0.0919947              0.0   9.8594728E-8  -3.3383231E-5
  NaN                  13    20    96370.89534   3.2006506E+7        0.2065677        0.0262832              0.0              0.0              0.0        0.2678907        0.0876062              0.0   9.9344434E-8  -3.3770648E-5
  NaN                  13    21   106007.98487   3.2112514E+7        0.2081045        0.0246303              0.0              0.0              0.0        0.2673789        0.0839046              0.0   1.0289533E-7  -3.5237028E-5
  NaN                  13    22   116608.78336   3.2229123E+7        0.2087097        0.0221449              0.0              0.0              0.0        0.2668184        0.0802536              0.0   1.0510601E-7  -3.6373477E-5
  NaN                  13    23   128269.66169   3.2357392E+7        0.2091063        0.0193908              0.0              0.0              0.0        0.2661985        0.0764829              0.0   1.1445696E-7  -4.0077480E-5
  NaN                  13    24   141096.62786   3.2498489E+7        0.2092876        0.0174331              0.0              0.0              0.0        0.2654878        0.0736332              0.0   1.3384118E-7  -4.7306934E-5
  NaN                  13    25   155206.29065   3.2653695E+7        0.2091468        0.0166593              0.0              0.0              0.0        0.2645228        0.0720351              0.0   1.4502650E-7  -5.1577451E-5
  NaN                  13    26   170726.91972   3.2824422E+7        0.2084768        0.0165169              0.0              0.0              0.0        0.2634089        0.0714488              0.0   1.8287079E-7  -6.5328336E-5
  NaN                  13    27   187799.61169   3.3012222E+7        0.2074776        0.0163920              0.0              0.0              0.0        0.2622944        0.0712086              0.0   2.4539804E-7  -8.8055300E-5
  NaN                  13    28   206579.57286   3.3218801E+7        0.2064031        0.0162534              0.0              0.0              0.0        0.2612488        0.0710988              0.0   3.2435406E-7  -1.1688349E-4
  NaN                  13    29   227237.53014   3.3446039E+7        0.2052502        0.0160995              0.0              0.0              0.0        0.2601475        0.0709964              0.0   4.4798996E-7  -1.6217022E-4
  NaN                  13    30   249961.28316     33696000.0        0.2040207        0.0159268              0.0              0.0              0.0        0.2589769        0.0708827              0.0   3.4415981E-7  -1.2519293E-4
  NaN                  14     1    15757.41147   3.3711757E+7        0.2040267        0.0159159              0.0              0.0              0.0        0.2589033        0.0707923              0.0   1.2800186E-7  -4.6576769E-5
  NaN                  14     2    17333.15262   3.3729091E+7        0.2039331        0.0159038              0.0              0.0              0.0        0.2588224        0.0707930              0.0   1.2453880E-7  -4.5331977E-5
  NaN                  14     3    19066.46788   3.3748157E+7        0.2038297        0.0158903              0.0              0.0              0.0        0.2587338        0.0707943              0.0   1.2136741E-7  -4.4194022E-5
  NaN                  14     4    20973.11467   3.3769130E+7        0.2037165        0.0158754              0.0              0.0              0.0        0.2586365        0.0707953              0.0   1.1842940E-7  -4.3141815E-5
  NaN                  14     5    23070.42613   3.3792201E+7        0.2035923        0.0158590              0.0              0.0              0.0        0.2585298        0.0707963              0.0   1.1569627E-7  -4.2165101E-5
  NaN                  14     6    25377.46875   3.3817578E+7        0.2034710        0.0158408              0.0              0.0              0.0        0.2584128        0.0707824              0.0   1.1313943E-7  -4.1253593E-5
  NaN                  14     7    27915.21562   3.3845493E+7        0.2033443        0.0158201              0.0              0.0              0.0        0.2582845        0.0707601              0.0   1.1077578E-7  -4.0413705E-5
  NaN                  14     8    30706.73718   3.3876200E+7        0.2032003        0.0157970              0.0              0.0              0.0        0.2581438        0.0707405              0.0   1.0827034E-7  -3.9523262E-5
  NaN                  14     9    33777.41090   3.3909977E+7        0.2030214        0.0157717              0.0              0.0              0.0        0.2579898        0.0707400              0.0   1.0619673E-7  -3.8791705E-5
  NaN                  14    10    37155.15199   3.3947133E+7        0.2028358        0.0157441              0.0              0.0              0.0        0.2578210        0.0707291              0.0   1.0425589E-7  -3.8110100E-5
  NaN                  14    11    40870.66719   3.3988003E+7        0.2026531        0.0157147              0.0              0.0              0.0        0.2576362        0.0706977              0.0   1.0227345E-7  -3.7414719E-5
  NaN                  14    12    44957.73391   3.4032961E+7        0.2024254        0.0156827              0.0              0.0              0.0        0.2574339        0.0706911              0.0   1.0059848E-7  -3.6833535E-5
  NaN                  14    13    49453.50730   3.4082414E+7        0.2021949        0.0156468              0.0              0.0              0.0        0.2572124        0.0706643              0.0   9.8992849E-8  -3.6279827E-5
  NaN                  14    14    54398.85803   3.4136813E+7        0.2019425        0.0156039              0.0              0.0              0.0        0.2569699        0.0706312              0.0   9.7599304E-8  -3.5806566E-5
  NaN                  14    15    59838.74384   3.4196652E+7        0.2016512        0.0155604              0.0              0.0              0.0        0.2567046        0.0706136              0.0   9.6047069E-8  -3.5277071E-5
  NaN                  14    16    65822.61822   3.4262475E+7        0.2013355        0.0154957              0.0              0.0              0.0        0.2564145        0.0705746              0.0   9.5322318E-8  -3.5056557E-5
  NaN                  14    17    72404.88004   3.4334880E+7        0.1990318        0.0154461              0.0              0.0              0.0        0.2560977        0.0725118              0.0   1.0044455E-7  -3.6990198E-5
  NaN                  14    18    79645.36805   3.4414525E+7        0.1844881        0.0153721              0.0              0.0              0.0        0.2557519        0.0866358              0.0   8.5496041E-8  -3.1533930E-5
  NaN                  14    19    87609.90485   3.4502135E+7        0.1746193        0.0153959              0.0              0.0              0.0        0.2553748        0.0961512              0.0   8.2753604E-8  -3.0562257E-5
