         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT     GHB_NORTH_IN    GHB_NORTH_OUT     GHB_SOUTH_IN    GHB_SOUTH_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
2019-03-01T00:00:00   111     1           15.5         3361.5       1426.75366       20.3431217              0.0              0.0        549.90779              0.0              0.0        356.31833              0.0       1523.80952              0.0        761.90476        685.71429              0.0   4.0966520E-6   1.5387204E-7
2019-03-16T12:00:00   111     2           15.5         3377.0       1422.19566       19.5652179              0.0              0.0        552.52998              0.0              0.0        355.16042              0.0       1523.80952              0.0        761.90476        685.71429              0.0   5.1772749E-6   1.9460221E-7
2019-04-01T00:00:00   112     1           15.0         3392.0       1557.15925        8.4904138              0.0              0.0        474.60429              0.0              0.0        423.27312              0.0       1523.80952              0.0        761.90476        685.71429              0.0   4.3392051E-6   1.5967767E-7
2019-04-16T00:00:00   112     2           15.0         3407.0       1552.31814        7.8939232              0.0              0.0        477.41767              0.0              0.0        421.84188              0.0       1523.80952              0.0        761.90476        685.71429              0.0   4.0364775E-6   1.4864856E-7
2019-05-01T00:00:00   113     1           15.5         3422.5       1924.59495              0.0              0.0              0.0        281.79656        8.2447141              0.0        598.14673              0.0       1523.80952              0.0        761.90476        685.71429              0.0   7.6748910E-5   2.6537380E-6
2019-05-16T12:00:00   113     2           15.5         3438.0       1918.80221              0.0              0.0              0.0        284.33640        7.2072090              0.0        595.93133              0.0       1523.80952              0.0        761.90476        685.71429              0.0   6.5165716E-5   2.2557645E-6
2019-06-01T00:00:00   114     1           15.0         3453.0       2445.45648              0.0              0.0              0.0       72.2848915       78.2797512              0.0        839.46162              0.0       1523.80952              0.0        761.90476        685.71429              0.0   1.6182407E-6   5.0515472E-8
2019-06-16T00:00:00   114     2           15.0         3468.0       2437.96650              0.0              0.0              0.0       74.3787376       76.0108874              0.0        836.33433              0.0       1523.80952              0.0        761.90476        685.71429              0.0   1.2646497E-5   3.9544281E-7
2019-07-01T00:00:00   115     1           15.5         3483.5       2958.77132              0.0              0.0              0.0              0.0        282.61555              0.0       1076.15576              0.0       1523.80952              0.0        761.90476        685.71429              0.0   5.3696144E-6   1.4733532E-7
2019-07-16T12:00:00   115     2           15.5         3499.0       2949.12381              0.0              0.0              0.0              0.0        277.19527              0.0       1071.92853              0.0       1523.80952              0.0        761.90476        685.71429              0.0   9.5304717E-6   2.6219797E-7
2019-08-01T00:00:00   116     1           15.5         3514.5       3316.63793              0.0              0.0              0.0              0.0        476.45905              0.0       1240.17885              0.0       1523.80952              0.0        761.90476        685.71429              0.0   2.1030311E-5   5.2544880E-7
2019-08-16T12:00:00   116     2           15.5         3530.0       3305.65660              0.0              0.0              0.0              0.0        470.40149              0.0       1235.25508              0.0       1523.80952              0.0        761.90476        685.71429              0.0   2.4521915E-5   6.1437325E-7
2019-09-01T00:00:00   117     1           15.0         3545.0       3440.76829              0.0              0.0              0.0              0.0        543.93936              0.0       1296.82890              0.0       1523.80952              0.0        761.90476        685.71429              0.0   3.0137712E-5   7.3034871E-7
2019-09-16T00:00:00   117     2           15.0         3560.0       3429.73346              0.0              0.0              0.0              0.0        537.88580              0.0       1291.84763              0.0       1523.80952              0.0        761.90476        685.71429              0.0   3.0941786E-5   7.5184496E-7
2019-10-01T00:00:00   118     1           15.5         3575.5       3272.91402        0.0514961              0.0              0.0              0.0        452.38153              0.0       1220.48097              0.0       1523.80952              0.0        761.90476        685.71429              0.0   2.5438437E-5   6.4260737E-7
2019-10-16T12:00:00   118     2           15.5         3591.0       3262.21120              0.0              0.0              0.0              0.0        446.49606              0.0       1215.71512              0.0       1523.80952              0.0        761.90476        685.71429              0.0   2.4130671E-5   6.1122408E-7
2019-11-01T00:00:00   119     1           15.0         3606.0       2875.12576        0.1438127              0.0              0.0        9.9771088        246.30417              0.0       1038.65487              0.0       1523.80952              0.0        761.90476        685.71429              0.0   1.1341409E-5   3.1761384E-7
2019-11-16T00:00:00   119     2           15.0         3621.0       2866.22755              0.0              0.0              0.0       11.3292428        242.71728              0.0       1034.83951              0.0       1523.80952              0.0        761.90476        685.71429              0.0   8.5868260E-6   2.4098155E-7
2019-12-01T00:00:00   120     1           15.5         3636.5       2329.15153        0.2012020              0.0              0.0        116.30832       57.4243863              0.0        787.83424              0.0       1523.80952              0.0        761.90476        685.71429              0.0   2.4012204E-5   7.6687540E-7
2019-12-16T12:00:00   120     2           15.5         3652.0       2321.97349              0.0              0.0              0.0        119.23825       56.2552305              0.0        784.95649              0.0       1523.80952              0.0        761.90476        685.71429              0.0   1.8197652E-5   5.8196617E-7
